kPosicaox,kPosicaoy,kPosicaoz,SetPointx,SetPointy,SetPointz,Largura de Pulso x,Largura de Pulso y,Largura de Pulso z,Gyrox,Gyroy,Gyroz,Tempo
0.14768857396665835,0.1037493834475705,0.0684603310744959,0.0,0.0,0.0,1121,1121,1121,8.34351145038168,7.916030534351145,3.7557251908396947,1541641454.6271
0.11693562061001356,0.1387492842806698,0.07412677755992271,0.0,0.0,0.0,1121,1121,1121,-3.3206106870229006,3.068702290076336,-0.4732824427480916,1541641454.643851
-0.011617547309305873,0.058712496429896815,0.15402584255829968,0.0,0.0,0.0,1121,1121,1121,-8.870229007633588,-3.5877862595419847,3.7709923664122136,1541641454.661273
0.04499640644793634,-0.03290169215976311,0.20596768483085717,0.0,0.0,0.0,1121,1121,1121,2.1908396946564888,-4.977099236641221,2.5801526717557253,1541641454.67656
0.11104019548659441,-0.08306441044271998,0.19207694774692177,0.0,0.0,0.0,1121,1121,1121,2.7480916030534353,-2.2290076335877864,-1.702290076335878,1541641454.692146
0.19563658386265254,-0.1741103661967808,0.08813448031809656,0.0,0.0,0.0,1121,1121,1121,4.015267175572519,-4.938931297709924,-7.587786259541985,1541641454.707444
0.365022631344514,-0.1965470399366947,0.033423901034010786,0.0,0.0,0.0,1121,1121,1121,9.442748091603054,-0.45038167938931295,-4.343511450381679,1541641454.723403
0.36669163632263524,-0.27144318791853117,0.05092854799957994,0.0,0.0,0.0,1121,1121,1121,-1.3969465648854962,-3.732824427480916,0.29770992366412213,1541641454.738805
0.241138229167602,-0.3387752340667957,0.008211109401934258,0.0,0.0,0.0,1121,1121,1121,-9.67175572519084,-3.381679389312977,-3.5877862595419847,1541641454.754274
0.21835355392803038,-0.3095864848589597,-0.021102829292892835,0.0,0.0,0.0,1121,1121,1121,-2.9389312977099236,2.8396946564885495,-2.6564885496183206,1541641454.770005
0.5341921133158406,-0.33178803948428404,-0.07009654479044064,0.0,0.0,0.0,1120,1121,1121,19.12213740458015,-0.45038167938931295,-4.00763358778626,1541641454.785438
0.6976707913286316,-0.34017248047344,-0.11219678602189073,0.0,0.0,0.0,1120,1121,1121,9.053435114503817,0.4580152671755725,-3.5267175572519083,1541641454.800842
0.5749121494730477,-0.3217172014619778,-0.17464263900496088,0.0,0.0,0.0,1120,1121,1121,-9.427480916030534,2.1908396946564888,-4.8396946564885495,1541641454.816357
0.4030850061393276,-0.3599390713961629,-0.20244961383947302,0.0,0.0,0.0,1121,1121,1121,-12.687022900763358,-1.4885496183206106,-2.618320610687023,1541641454.831695
0.4193107579288445,-0.33091694130540206,-0.20989000619376208,0.0,0.0,0.0,1121,1121,1121,-0.4351145038167939,2.9083969465648853,-1.297709923664122,1541641454.846953
0.5683850063721506,-0.24781254855115806,-0.17084869341740322,0.0,0.0,0.0,1120,1121,1121,8.083969465648854,6.343511450381679,1.702290076335878,1541641454.865218
0.48406173286063425,-0.2847085837517973,-0.15008525885949003,0.0,0.0,0.0,1121,1121,1121,-5.374045801526718,-0.6946564885496184,0.1450381679389313,1541641454.884557
0.48948412017034126,-0.24739764948653742,-0.11308044241580208,0.0,0.0,0.0,1121,1121,1121,-1.2061068702290076,3.0381679389312977,1.213740458015267,1541641454.902588
0.5265649859009236,-0.26404679375303586,-0.24068795443368535,0.0,0.0,0.0,1120,1121,1121,0.7404580152671756,-0.007633587786259542,-8.526717557251908,1541641454.919332
0.4984559035500074,-0.30450525246883836,-0.1620632227266217,0.0,0.0,0.0,1121,1121,1121,-3.183206106870229,-1.4198473282442747,3.8931297709923665,1541641454.935855
0.4073404090506634,-0.40771612738922103,-0.2068022568446517,0.0,0.0,0.0,1121,1121,1121,-7.00763358778626,-5.236641221374046,-3.5114503816793894,1541641454.952428
