Posicaox,Posicaoy,Posicaoz,SetPointx,SetPointy,SetPointz,Largura de Pulso x,Largura de Pulso y,Largura de Pulso z,Tempo
14.1222173595399,-14.242899286519634,53.08180997972984,0.0,0.0,45.0,1090,1104,1000,1539540507.199677
14.28011467007899,-14.481018926492226,53.08180997972984,0.0,0.0,45.0,1090,1104,1000,1539540507.239107
14.28011467007899,-14.481018926492226,53.08180997972984,0.0,0.0,45.0,1090,1104,1000,1539540507.27861
14.494720226439817,-14.593361925640842,52.930054814263016,0.0,0.0,45.0,1090,1104,1000,1539540507.318151
14.77892888951374,-14.739217952620784,52.70982662641131,0.0,0.0,45.0,1090,1104,1000,1539540507.358029
14.89150789171713,-14.739217952620784,52.308520164978965,0.0,0.0,45.0,1090,1104,1000,1539540507.397361
15.274362271872356,-14.899994049590102,51.87949296763644,0.0,0.0,45.0,1090,1104,1000,1539540507.437039
15.741729317781944,-15.147250884590584,51.447105633575276,0.0,0.0,45.0,1090,1105,1000,1539540507.476561
15.741729317781944,-15.315418053576463,50.93853762272102,0.0,0.0,45.0,1090,1105,1000,1539540507.516341
15.934519411370767,-15.472048346711953,50.36157687156908,0.0,0.0,45.0,1090,1105,1000,1539540507.556126
16.314234072578554,-15.6910485284256,49.62066752742998,0.0,0.0,45.0,1090,1105,1000,1539540507.595787
16.43258646924491,-15.918809464554505,48.896966931393514,0.0,0.0,45.0,1090,1105,1000,1539540507.63549
16.107683766339964,-16.275448621211957,48.55526973909722,0.0,0.0,45.0,1090,1106,1000,1539540507.67491
15.559158925017305,-16.275448621211957,48.258268110970455,0.0,0.0,45.0,1090,1106,1000,1539540507.714598
15.37299232328026,-16.275448621211957,47.85603201284798,0.0,0.0,45.0,1090,1106,1000,1539540507.753956
15.69136994988744,-16.408279868383705,47.378383232048115,0.0,0.0,45.0,1090,1106,1000,1539540507.793753
16.519773097451832,-16.59032663408848,46.468989156723595,0.0,0.0,45.0,1073,1106,1093,1539540507.833301
17.610603867236804,-16.99177136265734,45.495434628850425,0.0,0.0,45.0,1072,1106,1094,1539540507.873167
18.59717499585179,-17.352462190377736,44.39639922504581,0.0,0.0,45.0,1071,1107,1096,1539540507.913099
19.0295801221684,-17.86310923358543,43.4589973980126,0.0,0.0,45.0,1070,1107,1097,1539540507.952955
19.235283473625234,-18.38394332510659,42.69111025461612,0.0,0.0,45.0,1070,1108,1097,1539540507.992555
18.8816327178453,-18.638929385909385,41.85014765330533,0.0,0.0,45.0,1071,1108,1098,1539540508.032468
18.323041097892624,-18.913109006464442,41.264804316746485,0.0,0.0,45.0,1071,1108,1098,1539540508.072482
17.849740940161876,-18.913109006464442,40.68713659331126,0.0,0.0,45.0,1072,1108,1098,1539540508.112536
17.849740940161876,-19.028204339501798,39.99305275103197,0.0,0.0,45.0,1072,1109,1100,1539540508.152145
18.27982644808912,-19.376140861240547,39.35554313847694,0.0,0.0,45.0,1071,1109,1100,1539540508.192028
18.796394184577125,-19.721850964572955,38.35475631748656,0.0,0.0,45.0,1071,1109,1103,1539540508.231858
19.030543306125765,-20.243179858836385,37.5641983425217,0.0,0.0,45.0,1070,1110,1103,1539540508.271495
18.909721010020853,-20.580637031008454,36.868091204575265,0.0,0.0,45.0,1071,1110,1104,1539540508.311696
18.743234767255338,-20.711187181715278,36.20972354945509,0.0,0.0,45.0,1071,1110,1105,1539540508.351585
19.03097319465768,-20.869436845232087,35.640709698052724,0.0,0.0,45.0,1070,1110,1105,1539540508.39169
19.48685104883159,-21.06186887939275,34.900555239869846,0.0,0.0,45.0,1070,1111,1107,1539540508.43162
19.60624737685334,-21.467550513960504,34.29285915261868,0.0,0.0,45.0,1070,1111,1107,1539540508.471244
19.27366873410258,-21.812574475304327,34.05115219431918,0.0,0.0,45.0,1070,1111,1105,1539540508.511386
18.970334788835935,-21.812574475304327,33.570293695847276,0.0,0.0,45.0,1071,1111,1107,1539540508.551056
19.134376712905084,-22.00305019645243,33.10862139454123,0.0,0.0,45.0,1070,1112,1108,1539540508.590751
19.643012258932746,-22.34346111493751,32.5117394728262,0.0,0.0,45.0,1070,1112,1109,1539540508.630797
19.643012258932746,-22.515189116917224,31.858393779976108,0.0,0.0,45.0,1070,1112,1110,1539540508.670525
19.329392847362353,-22.7163886422824,31.37580679152993,0.0,0.0,45.0,1070,1112,1110,1539540508.710351
19.514438579029235,-22.7163886422824,30.89848000886764,0.0,0.0,45.0,1070,1112,1111,1539540508.750054
19.85271160348875,-22.876411957741276,30.245523390591558,0.0,0.0,45.0,1070,1112,1112,1539540508.789677
19.961199011448116,-23.273823629794144,29.921991243598004,0.0,0.0,45.0,1070,1113,1111,1539540508.829724
20.25275086921596,-23.58860107274401,29.580548331205804,0.0,0.0,45.0,1069,1113,1112,1539540508.86953
20.71039477106916,-23.997474587773212,29.0065443065883,0.0,0.0,45.0,1069,1113,1114,1539540508.909571
20.71039477106916,-24.59963000250253,28.679511037045707,0.0,0.0,45.0,1069,1114,1113,1539540508.9495
20.71039477106916,-24.934993440153235,28.43419609255546,0.0,0.0,45.0,1069,1114,1113,1539540508.989033
21.07040217151526,-25.229225934391327,27.89919239215786,0.0,0.0,45.0,1068,1115,1115,1539540509.029146
21.07040217151526,-25.651092028050062,27.67489400377915,0.0,0.0,45.0,1068,1115,1114,1539540509.068924
21.305790058453955,-25.651092028050062,27.43186119849067,0.0,0.0,45.0,1068,1115,1114,1539540509.108477
21.831448922831605,-25.651092028050062,26.94467765242558,0.0,0.0,45.0,1068,1115,1116,1539540509.148285
21.831448922831605,-25.888547709702372,26.788061603891638,0.0,0.0,45.0,1068,1115,1114,1539540509.187702
21.831448922831605,-26.00879524522882,26.683296857367658,0.0,0.0,45.0,1068,1116,1114,1539540509.227619
21.61151385377421,-26.00879524522882,26.43928393131845,0.0,0.0,45.0,1068,1116,1115,1539540509.26721
21.06467088713818,-26.00879524522882,26.394964095887023,0.0,0.0,45.0,1068,1116,1114,1539540509.307138
20.710195101675,-26.30554789226224,26.558310206893204,0.0,0.0,45.0,1069,1116,1113,1539540509.347021
19.953164561629254,-26.30554789226224,26.68846428115673,0.0,0.0,45.0,1070,1116,1113,1539540509.386701
19.953164561629254,-26.30554789226224,26.725412832212413,0.0,0.0,45.0,1070,1116,1114,1539540509.426667
19.722706731035615,-26.523703045269563,26.902149406015926,0.0,0.0,45.0,1070,1116,1113,1539540509.466512
20.103467993080102,-26.698879498191115,26.961125185032454,0.0,0.0,45.0,1069,1116,1113,1539540509.506227
19.901492006605608,-26.885191523417085,27.018043109875695,0.0,0.0,45.0,1070,1116,1113,1539540509.546189
19.901492006605608,-27.170620799827912,27.07402026801228,0.0,0.0,45.0,1070,1117,1113,1539540509.585902
19.475951533101004,-27.577074185890165,27.48564173437047,0.0,0.0,45.0,1070,1117,1111,1539540509.625992
19.475951533101004,-27.799747121220275,27.666747359429746,0.0,0.0,45.0,1070,1117,1112,1539540509.665554
19.20461508011068,-27.799747121220275,27.782130620350063,0.0,0.0,45.0,1070,1117,1112,1539540509.705316
19.32861442644115,-28.009233976134684,28.010960741369946,0.0,0.0,45.0,1070,1118,1111,1539540509.745113
19.103580236910428,-28.009233976134684,28.422606062047272,0.0,0.0,45.0,1070,1118,1110,1539540509.784548
19.103580236910428,-28.009233976134684,28.84799222352288,0.0,0.0,45.0,1070,1118,1109,1539540509.824221
18.890470155778708,-28.009233976134684,29.302166692408843,0.0,0.0,45.0,1071,1118,1108,1539540509.863619
18.890470155778708,-28.18953152288636,29.80413970597567,0.0,0.0,45.0,1071,1118,1107,1539540509.903195
18.723386992681615,-28.18953152288636,30.285730887283098,0.0,0.0,45.0,1071,1118,1107,1539540509.942533
18.858713576897223,-28.18953152288636,30.645835101306883,0.0,0.0,45.0,1071,1118,1107,1539540509.982213
