x,y,z
-1.70992366412,0.778625954198,0.297709923664
-1.56488549618,1.03053435115,0.24427480916
-1.59541984733,0.824427480916,0.290076335878
-1.52671755725,0.923664122137,0.381679389313
-1.79389312977,0.916030534351,0.328244274809
-1.6641221374,0.931297709924,0.328244274809
-1.5572519084,0.870229007634,0.343511450382
-1.5572519084,0.908396946565,0.290076335878
-1.74809160305,0.786259541985,0.221374045802
-1.64122137405,0.854961832061,0.206106870229
-1.70229007634,0.75572519084,0.236641221374
-1.68702290076,0.908396946565,0.206106870229
-1.71755725191,0.786259541985,0.259541984733
-1.7786259542,0.992366412214,0.267175572519
-1.59541984733,0.916030534351,0.290076335878
-1.68702290076,0.870229007634,0.198473282443
-1.93893129771,0.870229007634,0.404580152672
-1.60305343511,0.961832061069,0.251908396947
-1.62595419847,0.839694656489,0.36641221374
-1.73282442748,0.900763358779,0.343511450382
-1.58015267176,0.725190839695,0.343511450382
-1.6641221374,0.832061068702,0.160305343511
-1.62595419847,0.75572519084,0.251908396947
-1.83969465649,0.87786259542,0.389312977099
-1.72519083969,0.977099236641,0.167938931298
-1.73282442748,0.809160305344,0.167938931298
-1.68702290076,0.946564885496,0.259541984733
-1.69465648855,0.778625954198,0.114503816794
-1.65648854962,0.778625954198,0.320610687023
-1.64122137405,0.832061068702,0.190839694656
-1.70229007634,0.770992366412,0.236641221374
-1.68702290076,0.854961832061,0.251908396947
-1.69465648855,0.725190839695,0.259541984733
-1.80916030534,0.893129770992,0.267175572519
-1.74809160305,0.931297709924,0.229007633588
-1.74809160305,0.809160305344,0.282442748092
-1.72519083969,0.862595419847,0.480916030534
-1.75572519084,0.732824427481,0.167938931298
-1.56488549618,0.564885496183,0.206106870229
-1.77099236641,1.0,0.328244274809
-1.77099236641,0.847328244275,0.152671755725
-1.70229007634,0.748091603053,0.259541984733
-1.68702290076,0.75572519084,0.137404580153
-1.6106870229,0.862595419847,0.267175572519
-1.63358778626,0.69465648855,0.0763358778626
-1.74045801527,0.81679389313,0.198473282443
-1.73282442748,0.847328244275,0.358778625954
-1.70229007634,0.824427480916,0.259541984733
-1.78625954198,0.709923664122,0.396946564885
-1.67938931298,0.862595419847,0.335877862595
-1.54198473282,0.931297709924,0.259541984733
-1.61832061069,0.748091603053,0.206106870229
-1.71755725191,0.809160305344,0.320610687023
-1.74809160305,0.664122137405,0.229007633588
-1.58778625954,0.862595419847,0.282442748092
-1.65648854962,1.01526717557,0.160305343511
-1.61832061069,0.778625954198,0.175572519084
-1.84732824427,0.81679389313,0.160305343511
-1.67175572519,1.0534351145,0.175572519084
-1.70992366412,0.984732824427,0.328244274809
-1.53435114504,0.69465648855,0.358778625954
-1.83969465649,0.847328244275,0.236641221374
-1.74045801527,0.702290076336,0.267175572519
-1.7786259542,0.862595419847,0.24427480916
-1.70992366412,0.786259541985,0.221374045802
-1.81679389313,0.725190839695,0.312977099237
-1.65648854962,0.839694656489,0.358778625954
-1.6641221374,1.02290076336,0.198473282443
-1.65648854962,0.839694656489,0.267175572519
-1.78625954198,0.763358778626,0.175572519084
-1.65648854962,0.908396946565,0.213740458015
-1.7786259542,0.732824427481,0.335877862595
-1.74045801527,0.717557251908,0.251908396947
-1.69465648855,0.969465648855,0.335877862595
-1.6641221374,0.916030534351,0.24427480916
-1.57251908397,0.832061068702,0.236641221374
-1.64885496183,0.847328244275,0.30534351145
-1.6641221374,0.900763358779,0.167938931298
-1.6641221374,0.969465648855,0.335877862595
-1.68702290076,0.908396946565,0.259541984733
-1.67175572519,0.931297709924,0.198473282443
-1.68702290076,0.687022900763,0.435114503817
-1.63358778626,0.847328244275,0.320610687023
-1.54198473282,0.81679389313,0.396946564885
-1.59541984733,1.03053435115,0.251908396947
-1.74809160305,0.900763358779,0.221374045802
-1.74809160305,0.961832061069,0.251908396947
-1.69465648855,0.786259541985,0.335877862595
-1.74045801527,0.778625954198,0.320610687023
-1.54961832061,0.801526717557,0.267175572519
-1.65648854962,0.923664122137,0.320610687023
-1.60305343511,0.885496183206,0.259541984733
-1.70229007634,0.862595419847,0.267175572519
-1.74809160305,0.916030534351,0.297709923664
-1.58778625954,0.732824427481,0.221374045802
-1.72519083969,0.931297709924,0.18320610687
-1.60305343511,0.793893129771,0.251908396947
-1.63358778626,0.954198473282,0.198473282443
-1.54961832061,0.740458015267,0.251908396947
-1.67175572519,0.702290076336,0.152671755725
-1.6641221374,0.900763358779,0.320610687023
-1.72519083969,0.977099236641,0.297709923664
-1.78625954198,0.885496183206,0.351145038168
-1.71755725191,0.847328244275,0.343511450382
-1.6641221374,0.946564885496,0.114503816794
-1.60305343511,0.809160305344,0.36641221374
-1.6641221374,1.09160305344,0.160305343511
-1.67938931298,0.832061068702,0.167938931298
-1.68702290076,0.778625954198,0.229007633588
-1.80916030534,0.81679389313,0.251908396947
-1.69465648855,0.770992366412,0.198473282443
-1.64122137405,1.0,0.18320610687
-1.67175572519,0.893129770992,0.251908396947
-1.64885496183,0.801526717557,0.206106870229
-1.62595419847,0.748091603053,0.312977099237
-1.70992366412,0.801526717557,0.259541984733
-1.73282442748,0.923664122137,0.251908396947
-1.64885496183,0.900763358779,0.335877862595
-1.87786259542,0.885496183206,0.137404580153
-1.63358778626,0.839694656489,0.282442748092
-1.63358778626,0.954198473282,0.221374045802
-1.68702290076,0.832061068702,0.236641221374
-1.54198473282,0.961832061069,0.419847328244
-1.76335877863,0.900763358779,0.274809160305
-1.70992366412,0.854961832061,0.0763358778626
-1.6641221374,0.839694656489,0.221374045802
-1.82442748092,0.847328244275,0.167938931298
-1.48854961832,0.931297709924,0.198473282443
-1.6641221374,0.916030534351,0.320610687023
-1.6106870229,0.893129770992,0.145038167939
-1.67175572519,0.832061068702,0.229007633588
-1.68702290076,0.801526717557,0.24427480916
-1.56488549618,0.832061068702,0.312977099237
-1.71755725191,0.69465648855,0.106870229008
-1.59541984733,0.908396946565,0.24427480916
-1.74809160305,1.0534351145,0.213740458015
-1.70992366412,0.763358778626,0.114503816794
-1.6106870229,0.763358778626,0.396946564885
-1.69465648855,0.763358778626,0.282442748092
-1.61832061069,0.854961832061,0.251908396947
-1.72519083969,0.587786259542,0.435114503817
-1.58778625954,0.809160305344,0.190839694656
-1.72519083969,0.854961832061,0.36641221374
-1.72519083969,0.87786259542,0.24427480916
-1.62595419847,1.03053435115,0.229007633588
-1.73282442748,0.709923664122,0.229007633588
-1.76335877863,0.916030534351,0.267175572519
-1.80152671756,0.81679389313,0.274809160305
-1.61832061069,1.06870229008,0.320610687023
-1.63358778626,0.801526717557,0.251908396947
-1.6641221374,0.900763358779,0.351145038168
-1.62595419847,0.854961832061,0.374045801527
-1.59541984733,0.854961832061,0.213740458015
-1.74809160305,0.717557251908,0.267175572519
-1.70229007634,0.916030534351,0.236641221374
-1.69465648855,0.847328244275,0.221374045802
-1.76335877863,0.93893129771,0.274809160305
-1.62595419847,0.992366412214,0.236641221374
