kPosicaox,kPosicaoy,kPosicaoz,SetPointx,SetPointy,SetPointz,Largura de Pulso x,Largura de Pulso y,Largura de Pulso z,Gyrox,Gyroy,Gyroz,Tempo
0.09053926013275336,-0.006634874684238741,0.18985597483206607,0.0,0.0,45.0,1135,1135,1190,4.534351145038168,0.5190839694656488,11.786259541984732,1541732841.26371
-0.025073298044954305,-0.10892259983183475,0.4447915221831857,0.0,0.0,45.0,1135,1150,1290,-5.763358778625954,-2.8091603053435112,8.526717557251908,1541732841.291384
0.2125049731012198,-0.17948468317381983,0.09233991787339806,0.0,0.0,45.0,1134,1148,1290,7.595419847328245,-1.7404580152671756,-14.366412213740459,1541732841.318098
0.17226242226955812,-0.19251446222452576,-0.1405742205966482,0.0,0.0,45.0,1134,1138,1290,-3.2213740458015265,0.40458015267175573,-10.82442748091603,1541732841.341154
-0.00017790821939345463,-0.2490736548693968,0.37105293924750987,0.0,0.0,45.0,1135,1146,1270,-8.389312977099237,-1.297709923664122,19.564885496183205,1541732841.366329
0.1569701852563073,-0.05656071972998407,0.3311691503590235,0.0,0.0,45.0,1134,1095,1288,5.022900763358779,8.954198473282442,-2.5267175572519083,1541732841.390267
0.24102808106692297,-0.0028758737719725225,0.6643168870370381,0.0,0.0,45.0,1134,1120,1274,2.6106870229007635,3.5877862595419847,15.427480916030534,1541732841.408212
0.4391383756661506,-0.0652086623512808,0.7748437702149907,0.0,0.0,45.0,1134,1155,1283,10.458015267175572,-2.801526717557252,5.801526717557252,1541732841.423882
0.5266359291818705,-0.053926619184126,0.5410872586866518,0.0,0.0,45.0,1134,1131,1290,4.244274809160306,1.702290076335878,-16.221374045801525,1541732841.440654
0.47513935443320965,-0.06794214756908334,0.45618933208227863,0.0,0.0,45.0,1134,1139,1290,-4.557251908396947,0.1297709923664122,-5.908396946564886,1541732841.456636
0.37923593576112075,0.03249825911040944,0.5995208829257426,0.0,0.0,45.0,1134,1102,1284,-7.595419847328245,7.343511450381679,8.236641221374045,1541732841.472381
0.4593397434328759,0.10175267144643649,0.9500306831200823,0.0,0.0,45.0,1134,1112,1274,3.66412213740458,5.427480916030534,21.732824427480917,1541732841.487432
0.6369646552279727,0.13804521095455957,1.2198594894919415,0.0,0.0,45.0,1134,1123,1280,9.297709923664122,3.16793893129771,15.534351145038167,1541732841.504897
0.6790331215387383,0.24598537635699483,1.0105333263462055,0.0,0.0,45.0,1134,1104,1290,0.9083969465648855,7.145038167938932,-12.86259541984733,1541732841.521462
0.7030752967819296,0.3187427641151824,1.2718294767126668,0.0,0.0,45.0,1134,1112,1282,-0.06870229007633588,5.297709923664122,14.702290076335878,1541732841.538115
0.7306600657543754,0.34587075473036955,1.5141791572918613,0.0,0.0,45.0,1134,1126,1283,0.183206106870229,2.618320610687023,13.931297709923664,1541732841.554528
0.8385614926032608,0.33808705262161703,1.304344399858635,0.0,0.0,45.0,1134,1136,1290,5.0534351145038165,0.48854961832061067,-13.618320610687023,1541732841.571136
0.8107332215766907,0.2955071202361433,1.3701003428524003,0.0,0.0,45.0,1134,1147,1290,-3.1526717557251906,-1.5648854961832062,3.030534351145038,1541732841.587879
0.8999413942690366,0.2793456267438051,1.7265812771690765,0.0,0.0,45.0,1134,1139,1281,3.8473282442748094,-0.007633587786259542,20.50381679389313,1541732841.604555
0.9420997500165512,0.2444235680407806,1.6568602270250865,0.0,0.0,45.0,1134,1144,1290,1.0229007633587786,-1.1297709923664123,-5.0458015267175576,1541732841.621381
0.753822345513711,0.2805067948591247,1.6133209814101466,0.0,0.0,45.0,1134,1123,1290,-12.65648854961832,3.099236641221374,-3.450381679389313,1541732841.638174
0.8018833816238375,0.2835435344617395,1.8886612580428845,0.0,0.0,45.0,1134,1133,1287,1.4045801526717556,1.1450381679389312,15.778625954198473,1541732841.654672
0.8986526859741663,0.42548202819727543,1.9078302708644355,0.0,0.0,45.0,1134,1091,1290,4.358778625954199,9.557251908396946,0.2900763358778626,1541732841.671204
